Date,Open,High,Low,Close,Lastday_Close,Volume,Change,Open_Change,Change_Within,Nextday_Open_Change ,Nextday_Close_Change ,RSI,EMA,S.P500,High_Close,Order
16/01/2015,9000,9350,8375,8575,8950,41231900,-4.189944134,0.558659218,-4.748603352,-5.83090379,-1.749271137,61.16119408,7549.750672,2019.420044,0,sell
20/01/2015,8075,9000,8050,8425,8575,31676300,-1.749271137,-5.83090379,4.081632653,2.37388724,-8.902077151,59.67462527,7652.721182,2022.550049,0,sell
21/01/2015,8625,8850,7650,7675,8425,39142000,-8.902077151,2.37388724,-11.27596439,-5.537459283,-12.05211726,52.76844311,7655.342219,2032.119995,0,sell
22/01/2015,7250,7800,6700,6750,7675,41566000,-12.05211726,-5.537459283,-6.51465798,2.222222222,4.444444444,45.7378884,7548.83137,2063.149902,0,buy
23/01/2015,6900,7100,6550,7050,6750,24216000,4.444444444,2.222222222,2.222222222,-1.418439716,-8.156028369,48.1506947,7490.145326,2051.820068,0,sell
26/01/2015,6950,7175,6450,6475,7050,25048000,-8.156028369,-1.418439716,-6.737588652,8.88030888,6.94980695,44.10285124,7370.716464,2057.090088,0,buy
27/01/2015,7050,7125,6575,6925,6475,32384100,6.94980695,8.88030888,-1.930501931,-4.332129964,15.5234657,47.80122513,7318.279233,2029.550049,0,buy
28/01/2015,6625,8175,6625,8000,6925,46697000,15.5234657,-4.332129964,19.85559567,-0.625,-6.5625,55.39391857,7398.481676,2002.160034,0,sell
29/01/2015,7950,8575,7325,7475,8000,56087100,-6.5625,-0.625,-5.9375,6.02006689,18.39464883,51.45734433,7407.483832,2021.25,0,buy
30/01/2015,7925,8950,7600,8850,7475,59454300,18.39464883,6.02006689,12.37458194,-5.649717514,-9.88700565,59.56261464,7577.191617,1994.98999,0,sell
02/02/2015,8350,9125,7975,7975,8850,48386200,-9.88700565,-5.649717514,-4.237288136,-2.821316614,-8.777429467,53.44678227,7623.992603,2020.849976,0,sell
03/02/2015,7750,7875,7225,7275,7975,38664100,-8.777429467,-2.821316614,-5.956112853,2.749140893,4.810996564,49.10303245,7582.93465,2050.030029,0,buy
04/02/2015,7475,7750,7050,7625,7275,42183000,4.810996564,2.749140893,2.06185567,-2.295081967,-6.229508197,51.23700251,7587.883514,2041.51001,0,sell
05/02/2015,7450,7475,7050,7150,7625,29487600,-6.229508197,-2.295081967,-3.93442623,-2.797202797,6.993006993,48.27857389,7536.367807,2062.52002,0,buy
06/02/2015,6950,7975,6875,7650,7150,47840200,6.993006993,-2.797202797,9.79020979,4.248366013,1.307189542,51.4559901,7549.7363,2055.469971,0,hold
09/02/2015,7975,8075,7700,7750,7650,35543800,1.307189542,4.248366013,-2.941176471,-4.193548387,-7.096774194,52.08992569,7573.296735,2046.73999,0,sell
10/02/2015,7425,7700,7125,7200,7750,34514300,-7.096774194,-4.193548387,-2.903225806,2.083333333,1.041666667,48.35007698,7529.379472,2068.590088,0,hold
11/02/2015,7350,7500,7225,7275,7200,26112000,1.041666667,2.083333333,-1.041666667,-4.12371134,-9.965635739,48.88896463,7499.452476,2068.530029,0,sell
12/02/2015,6975,7025,6500,6550,7275,51878500,-9.965635739,-4.12371134,-5.841924399,-0.763358779,-1.908396947,44.09913516,7387.752184,2088.47998,0,sell
13/02/2015,6500,6725,6350,6425,6550,28245700,-1.908396947,-0.763358779,-1.145038168,1.945525292,0.389105058,43.31124341,7274.487222,2096.98999,0,hold
17/02/2015,6550,6625,6325,6450,6425,25652300,0.389105058,1.945525292,-1.556420233,2.713178295,-1.937984496,43.52855359,7177.488725,2100.340088,0,sell
18/02/2015,6625,6625,6250,6325,6450,23721200,-1.937984496,2.713178295,-4.651162791,2.371541502,-4.347826087,42.64823695,7077.195934,2099.679932,0,sell
19/02/2015,6475,6475,6050,6050,6325,24224400,-4.347826087,2.371541502,-6.719367589,3.719008264,-5.785123967,40.69818114,6956.349353,2097.449951,0,sell
20/02/2015,6275,6350,5600,5700,6050,39805400,-5.785123967,3.719008264,-9.504132231,1.754385965,0.877192982,38.29801006,6808.543547,2110.300049,0,hold
23/02/2015,5800,5850,5650,5750,5700,18615900,0.877192982,1.754385965,-0.877192982,-0.869565217,-7.391304348,38.85280233,6684.009012,2109.659912,0,sell
24/02/2015,5700,5700,5250,5325,5750,39027500,-7.391304348,-0.869565217,-6.52173913,0.938967136,1.877934272,35.89814672,6524.125599,2115.47998,0,buy
25/02/2015,5375,5500,4975,5425,5325,44861300,1.877934272,0.938967136,0.938967136,-0.460829493,-4.147465438,37.11003237,6394.816705,2113.860107,0,sell
26/02/2015,5400,5475,5100,5200,5425,37738700,-4.147465438,-0.460829493,-3.686635945,0.480769231,0,35.48449525,6254.250034,2110.73999,0,hold
27/02/2015,5225,5325,5025,5200,5200,31334100,0,0.480769231,-0.480769231,0,-4.326923077,35.48449525,6130.220618,2104.5,0,sell
02/03/2015,5200,5200,4950,4975,5200,30886200,-4.326923077,0,-4.326923077,2.010050251,2.010050251,33.76898645,5994.31231,2117.389893,0,buy
03/03/2015,5075,5300,4975,5075,4975,33518800,2.010050251,2.010050251,0,2.955665025,-0.985221675,35.26688698,5886.157921,2107.780029,0,hold
04/03/2015,5225,5375,5000,5025,5075,31416300,-0.985221675,2.955665025,-3.9408867,-1.492537313,-1.492537313,34.84257383,5784.845224,2098.530029,0,sell
05/03/2015,4950,5125,4925,4950,5025,24569400,-1.492537313,-1.492537313,0,2.525252525,6.060606061,34.17830207,5686.628139,2101.040039,0,buy
06/03/2015,5075,5275,4950,5250,4950,40152100,6.060606061,2.525252525,3.535353535,-0.476190476,-3.333333333,39.17371645,5635.260123,2071.26001,0,sell
09/03/2015,5225,5250,5000,5075,5250,20906300,-3.333333333,-0.476190476,-2.857142857,4.926108374,5.418719212,37.39104418,5569.347167,2079.429932,0,buy
10/03/2015,5325,5475,5250,5350,5075,30344200,5.418719212,4.926108374,0.492610837,0,3.738317757,41.86789011,5543.541618,2044.160034,0,buy
11/03/2015,5350,5625,5325,5550,5350,25487000,3.738317757,0,3.738317757,-3.153153153,-9.459459459,44.9508528,5544.301428,2040.23999,0,sell
12/03/2015,5375,5400,5025,5025,5550,33369500,-9.459459459,-3.153153153,-6.306306306,0.995024876,2.985074627,39.09033997,5483.207142,2065.949951,0,buy
13/03/2015,5075,5400,5025,5175,5025,27709800,2.985074627,0.995024876,1.990049751,-1.93236715,-2.898550725,41.43953379,5446.947478,2053.399902,0,sell
16/03/2015,5075,5100,4925,5025,5175,29014800,-2.898550725,-1.93236715,-0.966183575,1.990049751,-1.990049751,39.78697003,5397.306598,2081.189941,0,sell
17/03/2015,5125,5175,4925,4925,5025,20194900,-1.990049751,1.990049751,-3.980099502,1.52284264,-7.106598985,38.67953555,5341.741116,2074.280029,0,sell
18/03/2015,5000,5050,4475,4575,4925,38874300,-7.106598985,1.52284264,-8.629441624,2.732240437,-2.18579235,35.00685622,5251.536279,2099.5,0,sell
19/03/2015,4700,4750,4450,4475,4575,31008000,-2.18579235,2.732240437,-4.918032787,-2.234636872,-3.351955307,34.01313389,5160.17907,2089.27002,0,sell
20/03/2015,4375,4400,4075,4325,4475,37549000,-3.351955307,-2.234636872,-1.117318436,-0.578034682,-2.312138728,32.52184082,5061.922709,2108.100098,0,sell
23/03/2015,4300,4300,4125,4225,4325,18485900,-2.312138728,-0.578034682,-1.734104046,0.591715976,-2.366863905,31.52935378,4963.461213,2104.419922,0,sell
24/03/2015,4250,4275,4025,4125,4225,23564300,-2.366863905,0.591715976,-2.958579882,0.606060606,8.484848485,30.52611135,4864.818718,2091.5,0,buy
25/03/2015,4150,4475,4075,4475,4125,32121100,8.484848485,0.606060606,7.878787879,4.469273743,-1.675977654,37.96610555,4818.957692,2061.050049,1,sell
26/03/2015,4675,4725,4350,4400,4475,33977500,-1.675977654,4.469273743,-6.145251397,1.136363636,-2.272727273,37.05047007,4769.668552,2056.149902,0,sell
27/03/2015,4450,4450,4275,4300,4400,14772200,-2.272727273,1.136363636,-3.409090909,-4.651162791,-5.813953488,35.81036432,4714.413428,2061.02002,0,sell
30/03/2015,4100,4150,4025,4050,4300,18966400,-5.813953488,-4.651162791,-1.162790698,1.851851852,4.938271605,32.85012565,4636.247142,2086.23999,0,buy
31/03/2015,4125,4275,4075,4250,4050,18425400,4.938271605,1.851851852,3.086419753,0,0,37.31449183,4590.806302,2067.889893,0,hold
01/04/2015,4250,4500,4225,4250,4250,22168600,0,0,0,-1.176470588,-4.117647059,37.31449183,4550.711443,2059.689941,0,sell
02/04/2015,4200,4225,4075,4075,4250,15873200,-4.117647059,-1.176470588,-2.941176471,2.45398773,-3.680981595,34.9561049,4494.745391,2066.959961,0,sell
06/04/2015,4175,4225,3900,3925,4075,20402200,-3.680981595,2.45398773,-6.134969325,-1.27388535,-1.27388535,33.02914469,4427.716521,2080.620117,0,hold
07/04/2015,3875,3900,3800,3875,3925,15719300,-1.27388535,-1.27388535,0,-0.64516129,-3.225806452,32.38822981,4362.691048,2076.330078,0,sell
08/04/2015,3850,3950,3750,3750,3875,17394900,-3.225806452,-0.64516129,-2.580645161,0,-6.666666667,30.78018219,4290.609749,2081.899902,0,sell
09/04/2015,3750,3825,3475,3500,3750,29393500,-6.666666667,0,-6.666666667,-2.857142857,-9.285714286,27.80663516,4197.596837,2091.179932,0,sell
10/04/2015,3400,3450,3175,3175,3500,27950900,-9.285714286,-2.857142857,-6.428571429,-1.57480315,5.511811024,24.49388062,4077.291327,2102.060059,0,buy
13/04/2015,3125,3375,3025,3350,3175,24471500,5.511811024,-1.57480315,7.086614173,2.23880597,-2.23880597,29.37309989,3991.727641,2092.429932,0,sell
14/04/2015,3425,3475,3200,3275,3350,16723200,-2.23880597,2.23880597,-4.47761194,-3.053435115,-4.580152672,28.52242706,3907.406742,2095.840088,0,sell
15/04/2015,3175,3200,3050,3125,3275,6800,-4.580152672,-3.053435115,-1.526717557,1.6,-4,26.84773446,3815.35889,2106.629883,0,sell
16/04/2015,3175,3200,2950,3000,3125,22094100,-4,1.6,-5.6,6.666666667,5.833333333,25.50386213,3719.434315,2104.98999,0,buy
17/04/2015,3200,3350,3150,3175,3000,36975000,5.833333333,6.666666667,-0.833333333,-3.937007874,-6.299212598,30.73142586,3655.383219,2081.179932,0,sell
20/04/2015,3050,3100,2950,2975,3175,22750200,-6.299212598,-3.937007874,-2.362204724,-1.680672269,0,28.28828334,3575.338134,2100.399902,0,hold
21/04/2015,2925,3075,2900,2975,2975,5400,0,-1.680672269,1.680672269,0,-0.840336134,28.28828334,3504.710119,2097.290039,0,hold
22/04/2015,2975,3075,2900,2950,2975,16889400,-0.840336134,0,-0.840336134,0,-1.694915254,27.96597214,3439.450105,2107.959961,0,sell
23/04/2015,2950,2975,2850,2900,2950,18626800,-1.694915254,0,-1.694915254,-1.724137931,-2.586206897,27.2961118,3375.985386,2112.929932,0,sell
24/04/2015,2850,2900,2825,2825,2900,8707600,-2.586206897,-1.724137931,-0.862068966,-1.769911504,6.194690265,26.27929211,3311.163576,2117.689941,0,buy
27/04/2015,2775,3025,2775,3000,2825,15121700,6.194690265,-1.769911504,7.96460177,0,-6.666666667,32.58934735,3274.556097,2108.919922,0,sell
28/04/2015,3000,3175,2800,2800,3000,25682800,-6.666666667,0,-6.666666667,4.464285714,5.357142857,29.48337561,3218.725968,2114.76001,0,buy
29/04/2015,2925,3025,2825,2950,2800,20889500,5.357142857,4.464285714,0.892857143,2.542372881,3.389830508,34.52362915,3187.111148,2106.850098,0,buy
30/04/2015,3025,3175,2925,3050,2950,26881600,3.389830508,2.542372881,0.847457627,-2.459016393,-7.37704918,37.71962014,3170.980425,2085.51001,0,sell
01/05/2015,2975,3000,2800,2825,3050,19165200,-7.37704918,-2.459016393,-4.918032787,-1.769911504,0,33.73022228,3130.276845,2108.290039,0,hold
04/05/2015,2775,2850,2725,2825,2825,17188300,0,-1.769911504,1.769911504,0.884955752,4.424778761,33.73022228,3094.361922,2114.48999,0,buy
05/05/2015,2850,2975,2800,2950,2825,24809700,4.424778761,0.884955752,3.539823009,-2.542372881,4.237288136,37.95809611,3077.378167,2089.459961,0,buy
06/05/2015,2875,3200,2875,3075,2950,31709600,4.237288136,-2.542372881,6.779661017,1.62601626,-2.43902439,41.94667587,3077.098382,2080.149902,0,sell
07/05/2015,3125,3150,2950,3000,3075,20126100,-2.43902439,1.62601626,-4.06504065,-6.666666667,-9.166666667,40.27369648,3068.027985,2088,0,sell
08/05/2015,2800,2850,2700,2725,3000,39018900,-9.166666667,-6.666666667,-2.5,1.834862385,4.587155963,34.79403259,3027.671751,2116.100098,0,buy
11/05/2015,2775,2850,2750,2850,2725,15296300,4.587155963,1.834862385,2.752293578,3.50877193,-0.877192982,38.86576222,3006.769192,2105.330078,1,hold
12/05/2015,2950,3000,2825,2825,2850,26092000,-0.877192982,3.50877193,-4.385964912,-0.884955752,-2.654867257,38.34997409,2985.384581,2099.120117,0,sell
13/05/2015,2800,2850,2750,2750,2825,16867600,-2.654867257,-0.884955752,-1.769911504,-1.818181818,-4.545454545,36.77329733,2957.692278,2098.47998,0,sell
14/05/2015,2700,2750,2625,2625,2750,31010400,-4.545454545,-1.818181818,-2.727272727,-0.952380952,-0.952380952,34.24619218,2918.55201,2121.100098,0,hold
15/05/2015,2600,2700,2600,2600,2625,23552800,-0.952380952,-0.952380952,0,0,-6.730769231,33.7466909,2881.075303,2122.72998,0,sell
18/05/2015,2600,2625,2350,2425,2600,35280900,-6.730769231,0,-6.730769231,-2.06185567,-4.12371134,30.40371185,2827.419385,2129.199951,0,sell
19/05/2015,2375,2450,2300,2325,2425,19811500,-4.12371134,-2.06185567,-2.06185567,1.075268817,0,28.65677803,2768.311222,2127.830078,0,hold
20/05/2015,2350,2400,2300,2325,2325,14791300,0,1.075268817,-1.075268817,2.150537634,-5.376344086,28.65677803,2716.15696,2125.850098,0,sell
21/05/2015,2375,2375,2175,2200,2325,15733400,-5.376344086,2.150537634,-7.52688172,0,0,26.45329831,2655.432612,2130.820068,0,hold
22/05/2015,2200,2225,2150,2200,2200,13683800,0,0,0,2.272727273,6.818181818,26.45329831,2601.852305,2126.060059,0,buy
26/05/2015,2250,2375,2225,2350,2200,21625500,6.818181818,2.272727273,4.545454545,-2.127659574,-7.446808511,33.56286608,2572.222622,2104.199951,0,sell
27/05/2015,2300,2325,2150,2175,2350,11394200,-7.446808511,-2.127659574,-5.319148936,3.448275862,2.298850575,29.9279944,2525.490549,2123.47998,0,buy
28/05/2015,2250,2300,2200,2225,2175,8030500,2.298850575,3.448275862,-1.149425287,1.123595506,0,32.18771659,2490.138719,2120.790039,0,hold
29/05/2015,2250,2300,2175,2225,2225,12332300,0,1.123595506,-1.123595506,-1.123595506,-1.123595506,32.18771659,2458.945929,2107.389893,0,hold
01/06/2015,2200,2275,2175,2200,2225,6758500,-1.123595506,-1.123595506,0,2.272727273,2.272727273,31.59684435,2428.481702,2111.72998,0,buy
02/06/2015,2250,2300,2200,2250,2200,10669700,2.272727273,2.272727273,0,-1.111111111,-2.222222222,34.19852349,2407.483855,2109.600098,0,sell
03/06/2015,2225,2250,2175,2200,2250,12303700,-2.222222222,-1.111111111,-1.111111111,3.409090909,6.818181818,32.852863,2383.073989,2114.070068,0,buy
04/06/2015,2275,2350,2225,2350,2200,14696900,6.818181818,3.409090909,3.409090909,0,-3.191489362,40.42623257,2379.182932,2095.840088,1,sell
05/06/2015,2350,2375,2250,2275,2350,10008400,-3.191489362,0,-3.191489362,0,2.197802198,38.11164291,2366.926116,2092.830078,0,buy
08/06/2015,2275,2350,2250,2325,2275,8425300,2.197802198,0,2.197802198,1.075268817,-2.150537634,40.55517591,2361.993632,2079.280029,0,sell
09/06/2015,2350,2400,2275,2275,2325,9690200,-2.150537634,1.075268817,-3.225806452,-2.197802198,-7.692307692,38.9010986,2351.759087,2080.149902,0,sell
10/06/2015,2225,2225,2100,2100,2275,22530600,-7.692307692,-2.197802198,-5.494505495,-1.19047619,-3.571428571,33.71764229,2322.140371,2105.199951,0,sell
11/06/2015,2075,2100,2025,2025,2100,17384100,-3.571428571,-1.19047619,-2.380952381,2.469135802,2.469135802,31.76418809,2287.18268,2108.860107,0,buy
12/06/2015,2075,2125,2050,2075,2025,10322900,2.469135802,2.469135802,0,4.819277108,7.228915663,34.48910336,2262.220012,2094.110107,0,buy
15/06/2015,2175,2225,2125,2225,2075,22128000,7.228915663,4.819277108,2.409638554,1.123595506,-3.370786517,41.97527328,2257.841187,2084.429932,1,sell
16/06/2015,2250,2275,2125,2150,2225,10172800,-3.370786517,1.123595506,-4.494382022,-1.162790698,-1.162790698,39.54216589,2245.153989,2096.290039,0,hold
17/06/2015,2125,2225,2075,2125,2150,13512800,-1.162790698,-1.162790698,0,-3.529411765,-5.882352941,38.73614268,2231.018225,2100.439941,0,sell
18/06/2015,2050,2075,1975,2000,2125,15524500,-5.882352941,-3.529411765,-2.352941176,0,2.5,34.90499128,2203.83961,2121.23999,0,buy
19/06/2015,2000,2050,2000,2050,2000,7719500,2.5,0,2.5,-4.87804878,-8.536585366,37.56501571,2185.740833,2109.98999,1,sell
22/06/2015,1950,1975,1875,1875,2050,17009600,-8.536585366,-4.87804878,-3.658536585,-2.266666667,-6.666666667,32.55130705,2149.183088,2122.850098,0,sell
23/06/2015,1833,1838,1750,1750,1875,3401100,-6.666666667,-2.266666667,-4.4,1.142857143,3.428571429,29.52051527,2102.220372,2124.199951,0,buy
24/06/2015,1770,1820,1725,1810,1750,4596000,3.428571429,1.142857143,2.285714286,-1.38121547,1.79558011,32.75690834,2067.841504,2108.580078,0,buy
25/06/2015,1785,1863,1755,1843,1810,3943300,1.79558011,-1.38121547,3.17679558,-0.678426052,-1.221166893,34.51112356,2041.330739,2102.310059,0,hold
26/06/2015,1830,1898,1800,1820,1843,4117700,-1.221166893,-0.678426052,-0.542740841,12.36263736,33.79120879,33.8526896,2015.291829,2101.48999,0,buy
29/06/2015,2045,2483,1990,2435,1820,18054400,33.79120879,12.36263736,21.42857143,-10.36960986,-1.437371663,57.6414387,2064.669261,2057.639893,0,hold
30/06/2015,2183,2628,2178,2400,2435,18873600,-1.437371663,-10.36960986,8.932238193,-10.41666667,-13.64583333,56.39834634,2104.119936,2063.110107,0,sell
01/07/2015,2150,2305,2063,2073,2400,10699700,-13.64583333,-10.41666667,-3.229166667,0,12.18335344,46.32998699,2100.399943,2077.419922,0,buy
02/07/2015,2073,2413,2050,2325,2073,12223500,12.18335344,0,12.18335344,9.784946237,5.161290323,53.258357,2126.823479,2076.780029,0,buy
06/07/2015,2553,2595,2343,2445,2325,14453600,5.161290323,9.784946237,-4.623655914,-0.306748466,-10.12269939,56.15518156,2164.256011,2068.76001,0,sell
07/07/2015,2438,2708,2195,2198,2445,17799600,-10.12269939,-0.306748466,-9.81595092,8.304891923,19.56769056,49.36039956,2168.167069,2081.340088,0,buy
08/07/2015,2380,2638,2335,2628,2198,16486000,19.56769056,8.304891923,11.26279863,-10.94196004,1.902949572,58.70851611,2222.206237,2046.680054,0,buy
09/07/2015,2340,2708,2328,2678,2628,12066900,1.902949572,-10.94196004,12.84490961,-10.73762838,-15.87301587,59.64146,2275.770209,2051.310059,0,sell
10/07/2015,2390,2555,2235,2253,2678,15469500,-15.87301587,-10.73762838,-5.135387488,-10.87680355,-19.42286349,49.42022518,2273.032538,2076.620117,0,sell
13/07/2015,2008,2030,1800,1815,2253,11158900,-19.42286349,-10.87680355,-8.546059933,0.275482094,-1.790633609,41.52997796,2219.146357,2099.600098,0,sell
14/07/2015,1820,1838,1713,1783,1815,7071000,-1.790633609,0.275482094,-2.066115702,-0.841514727,-0.701262272,41.00622598,2167.776197,2108.949951,0,hold
15/07/2015,1768,1858,1720,1770,1783,10613900,-0.701262272,-0.841514727,0.140252454,-6.214689266,-12.71186441,40.79313631,2120.978997,2107.399902,0,sell
16/07/2015,1660,1673,1535,1545,1770,10421300,-12.71186441,-6.214689266,-6.497175141,-1.779935275,-2.103559871,37.05998934,2053.216762,2124.290039,0,sell
17/07/2015,1518,1558,1510,1513,1545,4899700,-2.103559871,-1.779935275,-0.323624595,-0.330578512,-0.826446281,36.5398257,1989.603026,2126.639893,0,hold
20/07/2015,1508,1530,1435,1500,1513,8415600,-0.826446281,-0.330578512,-0.495867769,-0.833333333,-1.833333333,36.32862518,1932.00267,2128.280029,0,sell
21/07/2015,1488,1530,1470,1473,1500,6821500,-1.833333333,-0.833333333,-1,5.772495756,-1.018675722,35.8378553,1877.943532,2119.209961,0,hold
22/07/2015,1558,1558,1433,1458,1473,7112100,-1.018675722,5.772495756,-6.791171477,-1.54373928,2.401372213,35.55570437,1828.479587,2114.149902,0,buy
23/07/2015,1435,1540,1418,1493,1458,8735100,2.401372213,-1.54373928,3.945111492,0.502512563,6.532663317,36.80589856,1788.952577,2102.149902,0,buy
24/07/2015,1500,1635,1470,1590,1493,12134500,6.532663317,0.502512563,6.030150754,8.333333333,10.53459119,40.28144834,1765.546391,2079.649902,0,buy
27/07/2015,1723,1830,1678,1758,1590,15544200,10.53459119,8.333333333,2.201257862,-5.974395448,-14.50924609,45.79672586,1764.599757,2067.639893,0,sell
28/07/2015,1653,1745,1475,1503,1758,11983100,-14.50924609,-5.974395448,-8.53485064,-1.331114809,-3.161397671,39.77430916,1733.764492,2093.25,0,sell
29/07/2015,1483,1500,1425,1455,1503,7249600,-3.161397671,-1.331114809,-1.830282862,0.515463918,-1.718213058,38.7520313,1700.968669,2108.570068,0,sell
30/07/2015,1463,1523,1423,1430,1455,8146200,-1.718213058,0.515463918,-2.233676976,-0.874125874,-0.34965035,38.19560104,1669.090002,2108.629883,0,hold
31/07/2015,1418,1468,1393,1425,1430,5964500,-0.34965035,-0.874125874,0.524475524,0,-2.807017544,38.07783956,1640.373531,2103.840088,0,sell
03/08/2015,1425,1503,1378,1385,1425,10554800,-2.807017544,0,-2.807017544,1.263537906,0,37.09257789,1610.329586,2098.040039,0,hold
04/08/2015,1403,1443,1370,1385,1385,10623100,0,1.263537906,-1.263537906,-0.541516245,-1.083032491,37.09257789,1583.820223,2093.320068,0,hold
05/08/2015,1378,1408,1328,1370,1385,7873300,-1.083032491,-0.541516245,-0.541516245,0.364963504,7.481751825,36.67980897,1558.664903,2099.840088,0,buy
06/08/2015,1375,1523,1370,1473,1370,9560600,7.481751825,0.364963504,7.116788321,-0.679117148,-2.376910017,41.47268158,1548.527855,2083.560059,0,sell
07/08/2015,1463,1528,1425,1438,1473,10059100,-2.376910017,-0.679117148,-1.697792869,-4.869565217,-7.304347826,40.34957368,1535.465755,2077.570068,0,sell
10/08/2015,1368,1373,1328,1333,1438,7720900,-7.304347826,-4.869565217,-2.434782609,7.879924953,8.630393996,37.1033501,1511.587431,2104.179932,0,buy
11/08/2015,1438,1505,1398,1448,1333,13773100,8.630393996,7.879924953,0.750469043,11.39896373,0.345423143,42.55450678,1504.047733,2084.070068,0,hold
12/08/2015,1613,1663,1428,1453,1448,58200,0.345423143,11.39896373,-11.05354059,-2.581755594,-2.581755594,42.78668161,1497.983294,2086.050049,0,sell
13/08/2015,1415,1483,1378,1415,1453,7667800,-2.581755594,-2.581755594,0,-0.35335689,0,41.43410135,1488.220553,2083.389893,0,hold
14/08/2015,1410,1453,1390,1415,1415,4903800,0,-0.35335689,0.35335689,1.766784452,-2.826855124,41.43410135,1479.606371,2091.540039,0,sell
17/08/2015,1440,1468,1373,1375,1415,5081300,-2.826855124,1.766784452,-4.593639576,1.454545455,2.545454545,39.87472747,1467.299739,2102.439941,0,buy
18/08/2015,1395,1425,1365,1410,1375,5041300,2.545454545,1.454545455,1.090909091,2.836879433,3.90070922,41.93396864,1460.558593,2096.919922,0,buy
19/08/2015,1450,1530,1380,1465,1410,10127600,3.90070922,2.836879433,1.063829787,8.19112628,16.89419795,45.11510525,1461.081112,2079.610107,0,buy
20/08/2015,1585,1738,1548,1713,1465,19873400,16.89419795,8.19112628,8.703071672,10.65693431,33.86861314,56.6297239,1490.659804,2035.72998,0,buy
21/08/2015,1895,2305,1783,2293,1713,36641800,33.86861314,10.65693431,23.21167883,63.46782988,36.96837514,71.64342966,1584.993945,1970.890015,0,buy
24/08/2015,3748,3998,2500,3140,2293,49231100,36.96837514,63.46782988,-26.49945474,-24.68152866,16.32165605,81.64318599,1767.935834,1893.209961,0,buy
25/08/2015,2365,3655,2338,3653,3140,36088400,16.32165605,-24.68152866,41.00318471,-16.76933607,-18.275154,85.0715651,1989.649265,1867.609985,0,sell
26/08/2015,3040,3810,2905,2985,3653,41136000,-18.275154,-16.76933607,-1.505817933,-8.37520938,4.020100503,67.41229567,2106.749352,1940.51001,0,buy
27/08/2015,2735,3518,2720,3105,2985,25744300,4.020100503,-8.37520938,12.39530988,7.165861514,11.11111111,68.6713505,2224.190604,1987.660034,0,buy
28/08/2015,3328,3758,3240,3450,3105,22768700,11.11111111,7.165861514,3.945249597,2.028985507,7.101449275,72.01856395,2368.403474,1988.869995,0,buy
31/08/2015,3520,3745,3438,3695,3450,21025500,7.101449275,2.028985507,5.072463768,18.26792963,31.19079838,74.13221212,2524.473654,1972.180054,0,buy
01/09/2015,4370,4975,4150,4848,3695,112900,31.19079838,18.26792963,12.92286874,-12.73852501,-22.27952553,81.29139715,2797.770871,1913.849976,0,sell
02/09/2015,4230,4605,3765,3768,4848,77000,-22.27952553,-12.73852501,-9.541000516,-6.370272064,-0.928998009,63.54362682,2911.856651,1948.859985,0,hold
03/09/2015,3528,3948,3220,3733,3768,23536700,-0.928998009,-6.370272064,5.441274054,9.444072338,13.73074347,63.06311552,3008.402927,1951.130005,0,buy
04/09/2015,4085,4445,3900,4245,3733,20651700,13.73074347,9.444072338,4.286671132,-11.54299176,-17.37338045,66.99840793,3153.884936,1921.219971,0,sell
08/09/2015,3755,3868,3490,3508,4245,16057700,-17.37338045,-11.54299176,-5.830388693,-10.69137562,4.561653599,57.50400463,3195.486708,1969.410034,0,buy
09/09/2015,3133,3720,3120,3668,3508,24766000,4.561653599,-10.69137562,15.25302922,5.930470348,-5.248807089,58.86591242,3251.017684,1942.040039,0,sell
10/09/2015,3885,3923,3475,3475,3668,87300,-5.248807089,5.930470348,-11.17927744,1.007194245,-4.604316547,56.51903779,3277.368544,1952.290039,0,sell
11/09/2015,3510,3625,3305,3315,3475,72800,-4.604316547,1.007194245,-5.611510791,-0.150829563,0.226244344,54.57158685,3281.795774,1961.050049,0,hold
14/09/2015,3310,3470,3300,3323,3315,12984700,0.226244344,-0.150829563,0.377073906,-2.934537246,-19.78931527,54.65046751,3286.584507,1953.030029,0,sell
15/09/2015,3225,3273,2655,2665,3323,22239900,-19.78931527,-2.934537246,-16.85477803,-7.598499062,-12.00750469,46.95334054,3213.456918,1978.089966,0,sell
16/09/2015,2463,2635,2330,2345,2665,18501600,-12.00750469,-7.598499062,-4.409005629,-1.172707889,-1.066098081,43.72552501,3111.285516,1995.310059,0,hold
